# MPU6050 Phan 6 - Simulated Data
# Time_ms, Roll_Accel(deg), Pitch_Accel(deg), Roll_Gyro(deg), Pitch_Gyro(deg), Yaw_Gyro(deg), Roll_CF(deg), Pitch_CF(deg), Roll_KF(deg), Pitch_KF(deg), Ax_lin(g), Ay_lin(g), Az_lin(g)
111900,16.20,7.26,7.87,-13.05,4.20,-13.01,-3.77,-9.80,3.65,-0.0457,0.2418,0.0093
111910,-2.03,8.02,7.61,-13.14,4.19,-13.05,-3.62,-9.69,3.87,-0.0619,-0.0786,0.0837
111920,18.30,12.18,7.36,-13.21,4.19,-12.67,-3.37,-8.95,4.23,-0.0602,0.1710,-0.2985
111930,5.97,9.76,7.12,-13.29,4.20,-12.53,-3.19,-8.59,4.50,-0.1064,0.0696,0.2002
111940,0.05,8.25,6.87,-13.37,4.20,-12.53,-3.04,-8.42,4.71,-0.0640,-0.0499,0.1503
111950,-3.03,-1.04,6.63,-13.45,4.20,-12.58,-3.07,-8.35,4.64,0.1083,-0.0853,-0.2385
111960,21.18,27.86,6.38,-13.52,4.20,-12.14,-2.53,-7.54,5.45,-0.2921,0.2172,-0.2495
111970,2.02,-7.50,6.15,-13.60,4.19,-12.09,-2.71,-7.32,5.16,0.2471,-0.0168,0.1687
111980,6.02,2.31,5.91,-13.67,4.19,-11.96,-2.67,-6.98,5.19,0.0492,0.0585,0.1486
111990,-0.02,6.51,5.68,-13.75,4.19,-11.95,-2.57,-6.83,5.33,-0.0295,-0.0574,0.1202
112000,2.13,-1.10,5.45,-13.84,4.19,-11.89,-2.62,-6.62,5.22,0.1060,-0.0262,-0.1786
112010,5.64,14.78,5.21,-13.91,4.20,-11.77,-2.34,-6.30,5.63,-0.2366,0.0673,0.2935
112020,13.08,13.66,4.98,-13.97,4.21,-11.50,-2.09,-5.76,5.99,-0.1138,0.1410,-0.0901
112030,-12.72,7.61,4.76,-14.04,4.20,-11.74,-1.96,-6.01,6.15,-0.0318,-0.2867,0.0553
112040,8.68,-4.29,4.55,-14.12,4.20,-11.54,-2.08,-5.59,5.94,0.1805,0.1024,0.0536
112050,2.23,6.14,4.32,-14.18,4.19,-11.48,-1.98,-5.39,6.06,-0.0309,-0.0080,0.2412
112060,20.11,3.18,4.12,-14.25,4.19,-11.05,-1.95,-4.63,6.09,0.0403,0.3019,0.0193
112070,29.75,10.05,3.92,-14.32,4.19,-10.44,-1.78,-3.58,6.32,-0.1109,0.5096,0.0589
112080,6.73,3.28,3.71,-14.39,4.18,-10.30,-1.74,-3.27,6.34,0.0470,0.0168,-0.0150
112090,-5.85,-8.29,3.51,-14.46,4.19,-10.40,-1.94,-3.34,6.00,0.2132,-0.1751,-0.1745
112100,16.63,-1.43,3.32,-14.52,4.20,-10.05,-1.99,-2.71,5.89,0.1044,0.0989,-0.3265
112110,8.48,8.16,3.13,-14.58,4.20,-9.87,-1.85,-2.35,6.07,-0.0552,0.0511,0.0242
112120,31.35,2.05,2.94,-14.65,4.20,-9.23,-1.83,-1.29,6.06,0.0544,0.3617,-0.1837
112130,22.58,2.45,2.77,-14.69,4.21,-8.75,-1.79,-0.50,6.07,0.0368,0.3031,0.0759
112140,17.41,3.23,2.60,-14.75,4.21,-8.40,-1.75,0.11,6.10,0.0240,0.1766,0.0427
112150,5.89,-1.66,2.42,-14.80,4.21,-8.29,-1.80,0.35,5.98,0.1081,-0.0363,0.0364
112160,19.54,-1.77,2.25,-14.85,4.22,-7.90,-1.84,1.01,5.87,0.1008,0.1484,-0.1339
112170,11.70,7.67,2.09,-14.89,4.23,-7.67,-1.70,1.42,6.04,-0.0806,0.0848,0.1698
112180,12.56,2.29,1.93,-14.93,4.23,-7.41,-1.66,1.85,6.05,0.0322,0.0797,0.0806
112190,-2.10,13.64,1.77,-14.99,4.23,-7.47,-1.40,1.82,6.40,-0.1163,-0.1782,-0.1602
112200,15.67,11.69,1.60,-15.03,4.23,-7.17,-1.18,2.33,6.69,-0.1882,0.2065,0.3103
112210,13.18,10.50,1.45,-15.07,4.24,-6.91,-0.99,2.77,6.93,-0.0864,0.0626,-0.0307
112220,13.92,10.73,1.31,-15.11,4.24,-6.63,-0.79,3.23,7.18,-0.0552,0.0320,-0.1899
112230,8.02,23.93,1.17,-15.14,4.24,-6.47,-0.33,3.50,7.83,-0.2791,-0.0385,-0.0989
112240,7.22,1.15,1.03,-15.19,4.24,-6.34,-0.34,3.73,7.75,0.0936,-0.0621,-0.2016
112250,12.54,24.62,0.90,-15.21,4.23,-6.09,0.13,4.14,8.42,-0.4287,0.1014,0.2167
112260,-2.11,-12.78,0.78,-15.26,4.23,-6.13,-0.18,4.09,7.90,0.3733,-0.1961,0.1655
112270,17.21,-3.92,0.66,-15.30,4.23,-5.78,-0.29,4.63,7.67,0.1812,0.1773,0.1081
112280,3.52,9.85,0.54,-15.33,4.23,-5.71,-0.12,4.75,7.88,-0.0796,-0.0924,0.0753
112290,-4.04,7.08,0.43,-15.36,4.23,-5.78,-0.00,4.64,7.99,-0.0376,-0.2292,0.1703
112300,27.79,5.47,0.33,-15.39,4.23,-5.21,0.08,5.51,8.05,0.0055,0.3369,-0.0511
112310,5.47,12.68,0.23,-15.42,4.22,-5.10,0.30,5.68,8.33,-0.1224,-0.0603,0.0457
112320,8.07,7.85,0.13,-15.45,4.22,-4.93,0.42,5.93,8.46,-0.0053,-0.0364,-0.1329
112330,22.70,9.33,0.05,-15.47,4.22,-4.46,0.58,6.63,8.63,-0.0535,0.2315,-0.0329
112340,25.94,7.99,-0.04,-15.50,4.22,-3.94,0.70,7.41,8.75,-0.0441,0.3238,0.0543
112350,0.56,13.29,-0.13,-15.52,4.22,-3.93,0.94,7.39,9.05,-0.0030,-0.1738,-0.4520
112360,5.95,21.23,-0.21,-15.54,4.22,-3.81,1.32,7.55,9.57,-0.2163,-0.0817,-0.0790
112370,5.95,8.16,-0.28,-15.56,4.22,-3.68,1.44,7.71,9.68,-0.0130,-0.0661,0.0364
112380,21.30,6.95,-0.34,-15.57,4.23,-3.24,1.53,8.35,9.75,0.0050,0.1973,-0.0003
112390,27.95,7.30,-0.40,-15.59,4.23,-2.68,1.64,9.17,9.84,-0.0005,0.2887,-0.0540
112400,4.19,9.76,-0.45,-15.60,4.23,-2.59,1.78,9.25,9.99,-0.0499,-0.1124,0.0968
112410,27.37,-1.05,-0.49,-15.62,4.24,-2.03,1.71,10.05,9.81,0.1453,0.2496,-0.0931
112420,9.64,14.25,-0.53,-15.63,4.24,-1.84,1.95,10.29,10.10,-0.0747,-0.0648,-0.1619
112430,14.19,5.68,-0.57,-15.64,4.23,-1.55,2.01,10.67,10.12,0.0116,0.0880,0.1888
112440,2.64,-2.08,-0.61,-15.66,4.23,-1.51,1.91,10.67,9.90,0.1633,-0.1450,0.1591
112450,14.19,10.18,-0.64,-15.67,4.23,-1.22,2.07,11.04,10.06,-0.0412,0.0265,-0.0830
112460,13.18,6.93,-0.66,-15.67,4.22,-0.96,2.16,11.37,10.13,0.0027,0.0271,-0.0034
112470,10.09,8.49,-0.68,-15.67,4.23,-0.76,2.30,11.60,10.25,-0.0419,-0.0030,0.1271
112480,17.02,-1.78,-0.69,-15.67,4.22,-0.42,2.21,12.05,10.03,0.1502,0.0971,0.0064
112490,5.05,10.24,-0.70,-15.67,4.22,-0.31,2.37,12.12,10.20,-0.0704,-0.1060,0.0753
112500,6.09,-2.10,-0.71,-15.67,4.22,-0.19,2.28,12.22,9.98,0.1527,-0.0831,0.0637
112510,18.40,9.76,-0.70,-15.68,4.22,0.18,2.43,12.70,10.13,-0.0525,0.1094,-0.0527
112520,22.84,13.82,-0.70,-15.67,4.22,0.64,2.66,13.30,10.40,-0.1576,0.2326,0.0690
112530,16.07,3.39,-0.68,-15.68,4.22,0.97,2.67,13.70,10.34,0.0697,0.0263,-0.1454
112540,17.08,10.37,-0.65,-15.66,4.21,1.32,2.83,14.12,10.50,-0.0740,0.0997,0.0556
112550,20.22,3.33,-0.63,-15.65,4.22,1.72,2.85,14.62,10.45,0.0617,0.1306,-0.0138
112560,21.63,29.41,-0.59,-15.64,4.22,2.16,3.40,15.17,11.19,-0.4186,0.1339,-0.0538
112570,7.15,10.76,-0.56,-15.63,4.22,2.29,3.55,15.26,11.34,-0.0078,-0.1275,-0.1772
112580,7.14,12.38,-0.51,-15.61,4.22,2.43,3.75,15.34,11.55,-0.0735,-0.0966,0.0283
112590,7.94,17.37,-0.46,-15.61,4.23,2.59,4.03,15.46,11.89,-0.1556,-0.0801,0.0138
112600,31.73,13.15,-0.41,-15.59,4.23,3.22,4.23,16.30,12.11,-0.0749,0.2963,-0.1117
112610,23.02,16.42,-0.36,-15.58,4.22,3.67,4.48,16.85,12.41,-0.0738,0.0782,-0.2138
112620,22.70,11.25,-0.30,-15.56,4.23,4.11,4.64,17.38,12.55,0.0051,0.0669,-0.2096
112630,17.19,19.81,-0.23,-15.53,4.23,4.44,4.97,17.74,12.96,-0.1829,0.0487,-0.0006
112640,2.12,5.74,-0.16,-15.51,4.22,4.46,5.01,17.63,12.92,0.0665,-0.1952,0.0796
112650,22.62,-2.28,-0.08,-15.49,4.23,4.90,4.88,18.15,12.64,0.2132,0.2778,0.2960
112660,17.35,6.02,0.00,-15.47,4.24,5.23,4.92,18.50,12.61,0.0483,0.0547,0.0115
112670,24.69,1.99,0.09,-15.44,4.24,5.70,4.89,19.07,12.47,0.1216,0.0854,-0.2138
112680,-2.04,-0.89,0.18,-15.42,4.24,5.64,4.80,18.81,12.23,0.1566,-0.2750,-0.0006
112690,16.43,-1.72,0.27,-15.39,4.24,5.94,4.70,19.11,11.98,0.1695,0.1000,0.2077
112700,11.14,-8.35,0.37,-15.34,4.24,6.15,4.48,19.26,11.54,0.2518,-0.0685,-0.0778
112710,1.36,10.90,0.48,-15.31,4.24,6.16,4.64,19.10,11.68,-0.0979,-0.2045,0.1833
112720,4.56,14.07,0.60,-15.27,4.25,6.24,4.87,19.05,11.94,-0.1237,-0.1434,0.0403
112730,1.70,1.53,0.72,-15.23,4.25,6.27,4.84,18.91,11.79,0.0971,-0.1824,0.1060
112740,1.25,1.79,0.84,-15.20,4.25,6.28,4.81,18.76,11.65,0.0821,-0.1776,0.2739
112750,17.64,2.21,0.96,-15.16,4.26,6.63,4.80,19.11,11.53,0.0882,0.0206,-0.2659
112760,7.98,-6.97,1.10,-15.12,4.26,6.80,4.60,19.17,11.12,0.2432,-0.0462,0.1376
112770,15.11,8.00,1.24,-15.08,4.26,7.10,4.71,19.44,11.19,-0.0359,0.0567,-0.0099
112780,28.58,4.68,1.38,-15.05,4.26,7.66,4.74,20.11,11.14,0.0257,0.2428,-0.1306
112790,10.97,16.21,1.52,-15.00,4.26,7.87,5.01,20.24,11.46,-0.1753,-0.0289,-0.0025
112800,-5.97,-8.12,1.67,-14.95,4.27,7.74,4.80,19.84,11.03,0.2782,-0.3312,0.2536
112810,7.99,9.01,1.83,-14.91,4.26,7.90,4.92,19.88,11.12,-0.0872,-0.0317,0.1909
112820,28.71,13.24,1.99,-14.86,4.27,8.48,5.13,20.56,11.34,-0.0780,0.1720,-0.2933
112830,11.91,12.00,2.15,-14.82,4.27,8.70,5.32,20.70,11.53,-0.0788,-0.0215,-0.1026
112840,20.49,10.95,2.33,-14.76,4.28,9.11,5.48,21.11,11.67,-0.1165,0.2071,0.1473
112850,14.71,13.51,2.50,-14.71,4.27,9.39,5.70,21.33,11.89,-0.1219,0.0406,0.0032
112860,-4.93,12.15,2.67,-14.66,4.26,9.27,5.88,20.94,12.06,-0.0856,-0.2907,0.0043
112870,14.92,23.32,2.85,-14.60,4.26,9.56,6.28,21.17,12.58,-0.2004,-0.0014,-0.2161
112880,14.44,15.39,3.03,-14.54,4.26,9.83,6.52,21.37,12.84,-0.1067,0.0224,-0.0873
112890,23.30,-10.40,3.22,-14.48,4.26,10.29,6.24,21.85,12.31,0.2892,0.1300,-0.1695
112900,30.90,1.44,3.41,-14.42,4.26,10.89,6.20,22.55,12.14,0.1029,0.2258,-0.2023
112910,20.90,-0.50,3.61,-14.36,4.27,11.28,6.13,22.92,11.93,0.1258,0.0814,-0.1351
112920,15.35,-2.97,3.81,-14.28,4.28,11.56,6.03,23.12,11.65,0.1564,0.0076,-0.0806
112930,16.83,-8.94,4.02,-14.22,4.28,11.87,5.79,23.37,11.18,0.2432,0.0375,-0.0520
112940,8.99,23.91,4.23,-14.16,4.27,12.02,6.21,23.36,11.72,-0.2817,-0.0879,-0.0602
112950,-2.92,15.04,4.44,-14.10,4.27,11.93,6.45,22.99,11.98,-0.1893,-0.2714,0.2090
112960,10.62,15.56,4.66,-14.03,4.28,12.11,6.70,23.04,12.25,-0.1180,-0.0469,-0.0754
112970,9.67,8.95,4.86,-13.95,4.28,12.26,6.82,23.04,12.33,-0.0634,-0.0019,0.2616
112980,-1.91,10.21,5.09,-13.88,4.28,12.20,6.95,22.71,12.42,-0.0349,-0.2289,-0.0229
112990,17.80,9.52,5.31,-13.81,4.28,12.54,7.07,22.98,12.50,-0.0529,0.1395,0.1106
113000,15.17,4.49,5.55,-13.74,4.29,12.82,7.10,23.17,12.43,0.0459,0.0831,0.1103
113010,-4.44,7.41,5.78,-13.66,4.28,12.70,7.17,22.75,12.43,0.0186,-0.2635,-0.0895
113020,19.42,12.54,6.02,-13.58,4.29,13.07,7.36,23.07,12.61,-0.0891,0.1360,-0.0031
113030,5.11,25.26,6.26,-13.50,4.28,13.15,7.80,22.94,13.17,-0.2904,-0.1132,-0.0271
113040,0.48,13.91,6.50,-13.42,4.29,13.13,8.00,22.67,13.37,-0.1061,-0.1784,0.0997
113050,15.94,10.77,6.74,-13.34,4.29,13.42,8.14,22.88,13.46,-0.0362,0.0913,0.0240
113060,6.95,9.37,6.98,-13.25,4.29,13.52,8.24,22.80,13.51,0.0100,-0.0783,-0.0648
113070,21.11,14.25,7.23,-13.17,4.29,13.92,8.45,23.16,13.71,-0.1150,0.1995,0.0627
113080,-1.02,9.77,7.48,-13.08,4.29,13.86,8.55,22.83,13.77,-0.0168,-0.2067,0.0917
113090,-6.84,12.05,7.72,-12.99,4.30,13.69,8.71,22.32,13.89,-0.1058,-0.3256,0.3030
113100,3.25,6.98,7.98,-12.91,4.30,13.73,8.76,22.14,13.86,0.0441,-0.1067,0.0346
113110,11.89,14.36,8.23,-12.83,4.30,13.95,8.95,22.22,14.04,-0.0916,0.0469,0.0252
113120,-2.52,12.06,8.49,-12.74,4.30,13.87,9.10,21.86,14.15,-0.0537,-0.2043,0.0842
113130,-7.33,18.69,8.75,-12.66,4.30,13.70,9.37,21.35,14.46,-0.1150,-0.2557,-0.1157
113140,8.74,9.15,9.01,-12.57,4.30,13.86,9.46,21.34,14.48,0.0568,-0.0251,-0.2199
113150,-8.29,13.13,9.28,-12.48,4.29,13.68,9.62,20.82,14.62,-0.0461,-0.2694,-0.0070
113160,5.77,-1.86,9.55,-12.38,4.29,13.79,9.48,20.74,14.29,0.2104,-0.0080,0.1912
113170,0.84,1.67,9.83,-12.28,4.30,13.80,9.43,20.51,14.09,0.1300,-0.1042,0.2052
113180,10.60,7.94,10.10,-12.18,4.30,14.00,9.50,20.57,14.08,0.0573,0.0156,-0.2481
113190,-7.53,10.63,10.37,-12.08,4.30,13.83,9.61,20.07,14.14,-0.0477,-0.2573,0.1275
113200,19.76,2.64,10.64,-11.99,4.30,14.21,9.56,20.41,13.96,0.1241,0.1333,-0.2846
113210,1.18,-0.75,10.91,-11.89,4.30,14.22,9.45,20.18,13.67,0.1637,-0.0890,0.1068
113220,8.39,3.46,11.18,-11.80,4.29,14.36,9.42,20.17,13.52,0.0791,0.0458,0.0934
113230,13.56,-11.13,11.45,-11.71,4.31,14.62,9.10,20.32,12.92,0.2849,0.0670,-0.2134
113240,-6.71,0.74,11.73,-11.61,4.30,14.46,9.03,19.83,12.70,0.1093,-0.2427,0.1858
113250,7.23,-2.41,12.00,-11.51,4.31,14.59,8.91,19.79,12.40,0.1702,0.0555,0.2829
113260,-10.49,3.36,12.28,-11.41,4.32,14.36,8.89,19.20,12.27,0.0522,-0.2806,0.0117
113270,-10.01,-1.21,12.56,-11.30,4.31,14.15,8.79,18.64,12.00,0.1286,-0.2634,0.0404
113280,13.99,8.70,12.84,-11.20,4.31,14.41,8.89,18.81,12.05,-0.0860,0.2203,0.2294
113290,11.75,9.35,13.13,-11.09,4.31,14.64,9.01,18.92,12.11,-0.0317,0.0832,-0.1531
113300,20.25,1.31,13.41,-10.99,4.30,15.03,8.95,19.28,11.92,0.0867,0.2114,-0.1416
113310,-3.44,1.28,13.70,-10.89,4.31,14.95,8.89,18.92,11.72,0.0831,-0.1520,-0.0970
113320,0.66,-0.36,13.98,-10.79,4.31,14.94,8.81,18.67,11.49,0.1043,-0.0818,0.0330
113330,3.92,-5.38,14.26,-10.68,4.31,14.99,8.63,18.52,11.11,0.1854,-0.0218,0.0311
113340,-0.92,16.51,14.54,-10.57,4.32,14.95,8.90,18.23,11.41,-0.1820,-0.1023,-0.0540
113350,-7.55,11.98,14.83,-10.46,4.32,14.78,9.07,17.75,11.56,-0.1069,-0.2064,-0.0152
113360,-9.46,1.65,15.12,-10.34,4.32,14.58,9.04,17.21,11.40,0.0719,-0.2221,-0.0484
113370,0.24,10.04,15.40,-10.23,4.31,14.57,9.16,16.97,11.49,-0.0658,-0.0575,-0.0391
113380,-11.95,-25.71,15.68,-10.12,4.31,14.31,8.58,16.36,10.48,0.5239,-0.2418,-0.0765
113390,-12.48,-1.30,15.96,-10.01,4.30,14.05,8.49,15.74,10.24,0.0917,-0.2383,-0.0715
113400,1.29,5.19,16.25,-9.89,4.30,14.08,8.53,15.56,10.21,0.0043,-0.0190,-0.2447
113410,-3.56,7.42,16.53,-9.78,4.31,14.00,8.63,15.22,10.24,-0.0563,-0.0923,0.0208
113420,6.85,9.40,16.81,-9.66,4.31,14.13,8.76,15.21,10.34,-0.0465,0.0548,-0.2271
113430,-6.07,2.19,17.09,-9.54,4.30,14.01,8.74,14.81,10.21,0.0304,-0.1466,0.1698
113440,-9.00,1.77,17.38,-9.42,4.30,13.82,8.72,14.32,10.07,0.0425,-0.1662,-0.0255
113450,-0.19,6.38,17.66,-9.30,4.30,13.82,8.79,14.11,10.08,-0.0388,-0.0193,0.0384
113460,-11.28,4.80,17.94,-9.19,4.32,13.59,8.82,13.55,10.03,-0.0087,-0.1989,0.0001
113470,-10.04,-9.13,18.22,-9.07,4.32,13.39,8.58,13.05,9.55,0.2241,-0.1716,0.0184
113480,-8.15,-7.87,18.48,-8.95,4.32,13.22,8.37,12.59,9.13,0.2206,-0.1619,0.2321
113490,-8.12,-0.13,18.76,-8.82,4.31,13.07,8.32,12.17,8.95,0.0502,-0.1000,-0.1524
113500,12.63,16.35,19.04,-8.71,4.32,13.33,8.59,12.37,9.28,-0.1774,0.1830,-0.1837
113510,-16.14,-2.58,19.31,-8.59,4.33,13.00,8.49,11.68,9.02,0.1013,-0.2794,0.0735
113520,5.67,-12.02,19.58,-8.47,4.33,13.12,8.19,11.68,8.47,0.2430,0.1110,-0.0181
113530,0.32,-9.37,19.84,-8.35,4.33,13.12,7.96,11.50,8.01,0.2065,0.0216,0.1044
113540,6.35,-4.25,20.10,-8.23,4.33,13.25,7.83,11.51,7.73,0.1077,0.1344,0.1497
113550,22.59,-11.56,20.37,-8.11,4.33,13.69,7.56,12.01,7.22,0.2024,0.3470,-0.1179
113560,4.95,0.68,20.63,-7.98,4.34,13.77,7.55,11.97,7.11,-0.0008,0.0824,0.1313
113570,1.07,-4.93,20.88,-7.86,4.34,13.77,7.42,11.79,6.82,0.0831,0.0020,-0.1073
113580,-17.40,6.28,21.14,-7.74,4.33,13.40,7.51,11.05,6.87,-0.1055,-0.3212,0.0539
113590,-20.29,-1.86,21.39,-7.61,4.33,12.97,7.45,10.23,6.69,0.0405,-0.2913,-0.1361
113600,-4.48,-10.14,21.64,-7.50,4.33,12.86,7.21,9.92,6.24,0.1883,-0.0605,0.0654
113610,-21.19,5.18,21.89,-7.37,4.32,12.42,7.29,9.09,6.27,-0.0925,-0.3548,0.0398
113620,-3.47,9.12,22.12,-7.25,4.32,12.34,7.46,8.80,6.43,-0.1246,-0.0114,-0.1168
113630,-29.86,-0.51,22.36,-7.12,4.31,11.72,7.42,7.72,6.29,0.0203,-0.4067,-0.1479
113640,1.03,1.92,22.60,-6.99,4.30,11.75,7.43,7.61,6.23,-0.0248,0.0781,0.1596
113650,-12.15,-5.61,22.83,-6.87,4.31,11.50,7.29,7.09,5.93,0.1033,-0.1397,-0.0205
113660,-6.90,3.29,23.07,-6.75,4.31,11.36,7.33,6.74,5.91,-0.0569,-0.0727,0.1888
113670,-16.47,-14.93,23.29,-6.63,4.31,11.02,7.01,6.10,5.33,0.2575,-0.1975,-0.0428
113680,-20.49,8.30,23.52,-6.50,4.31,10.62,7.16,5.34,5.48,-0.1820,-0.3552,0.2218
113690,0.85,-12.57,23.74,-6.36,4.31,10.64,6.90,5.25,5.00,0.1916,0.1054,-0.1106
113700,1.13,4.88,23.96,-6.24,4.33,10.66,6.98,5.17,5.04,-0.1035,0.1109,0.2394
113710,-12.58,13.60,24.17,-6.11,4.33,10.40,7.24,4.66,5.36,-0.2432,-0.1386,0.0418
113720,-4.48,-2.61,24.38,-5.98,4.33,10.31,7.17,4.41,5.17,0.0609,0.0093,0.0712
113730,-15.88,1.44,24.58,-5.85,4.32,9.98,7.18,3.81,5.11,-0.0103,-0.1446,-0.1330
113740,-7.47,7.48,24.78,-5.72,4.31,9.83,7.31,3.47,5.24,-0.1295,-0.0439,0.1201
113750,-4.07,11.61,24.98,-5.60,4.31,9.75,7.51,3.25,5.48,-0.2024,0.0220,0.1184
113760,-6.76,-1.24,25.18,-5.48,4.32,9.61,7.46,2.94,5.33,0.0482,-0.0114,-0.0432
113770,0.03,-13.87,25.37,-5.35,4.33,9.61,7.16,2.85,4.79,0.1881,0.0980,-0.2995
113780,-8.50,-7.63,25.55,-5.22,4.33,9.42,6.99,2.48,4.46,0.1251,-0.0271,-0.1397
113790,-13.53,-2.46,25.73,-5.10,4.33,9.14,6.93,1.97,4.29,0.0456,-0.0987,-0.1334
113800,-16.77,-5.22,25.91,-4.97,4.34,8.80,6.80,1.37,4.04,0.1056,-0.2092,0.0954
113810,-16.89,-1.70,26.09,-4.85,4.35,8.46,6.76,0.77,3.90,0.0303,-0.1614,-0.0403
113820,-5.75,10.72,26.26,-4.72,4.34,8.34,6.96,0.52,4.14,-0.1690,0.0275,-0.0362
113830,-25.72,9.73,26.43,-4.60,4.34,7.83,7.13,-0.33,4.34,-0.1572,-0.3060,-0.0522
113840,-2.62,-0.43,26.59,-4.48,4.35,7.78,7.10,-0.46,4.23,0.0262,0.0782,0.2399
113850,-14.76,-0.97,26.75,-4.36,4.35,7.49,7.06,-0.97,4.11,0.0330,-0.1260,0.0244
113860,-18.69,-8.93,26.91,-4.24,4.35,7.12,6.85,-1.59,3.74,0.1776,-0.1988,0.0443
113870,-23.40,-9.13,27.06,-4.12,4.35,6.66,6.65,-2.34,3.37,0.1574,-0.2312,-0.0750
113880,-7.48,-7.85,27.20,-4.00,4.35,6.51,6.48,-2.60,3.05,0.1299,0.0306,0.0122
113890,-15.46,-0.55,27.34,-3.87,4.35,6.21,6.46,-3.10,2.96,-0.0007,-0.0714,-0.1238
113900,0.06,8.33,27.48,-3.75,4.36,6.22,6.62,-3.12,3.14,-0.1554,0.1584,0.0698
113910,-27.31,-7.11,27.60,-3.63,4.36,5.67,6.47,-3.98,2.86,0.1099,-0.2580,-0.1466
113920,-16.43,-6.67,27.73,-3.50,4.37,5.35,6.33,-4.50,2.59,0.1225,-0.1496,0.1296
113930,-16.12,17.87,27.85,-3.38,4.37,5.04,6.68,-4.99,3.07,-0.2968,-0.0748,-0.0882
113940,-17.41,3.05,27.98,-3.26,4.38,4.71,6.72,-5.51,3.09,-0.0584,-0.1670,0.1555
113950,-10.86,1.76,28.09,-3.14,4.38,4.52,6.74,-5.82,3.06,-0.0331,-0.0525,0.2838
113960,-11.40,-4.67,28.20,-3.02,4.38,4.30,6.63,-6.15,2.84,0.0859,-0.0069,-0.0025
113970,-8.49,2.50,28.31,-2.90,4.38,4.16,6.66,-6.38,2.85,-0.0477,0.0153,0.1839
113980,-1.39,-3.29,28.41,-2.79,4.38,4.14,6.57,-6.40,2.67,0.0657,0.1585,0.0944
113990,-29.88,-2.55,28.51,-2.67,4.38,3.56,6.51,-7.29,2.53,0.0399,-0.2513,-0.2221
114000,-11.44,-2.77,28.59,-2.55,4.38,3.34,6.44,-7.60,2.37,0.0472,-0.0063,0.0085
114010,-18.29,1.60,28.67,-2.42,4.38,2.99,6.47,-8.13,2.36,-0.0326,-0.1476,0.0633
114020,-10.14,0.92,28.75,-2.31,4.37,2.80,6.47,-8.39,2.33,-0.0180,0.0120,0.0734
114030,-10.81,4.50,28.83,-2.18,4.37,2.61,6.55,-8.66,2.41,-0.0780,0.0104,0.0095
114040,-21.84,-7.21,28.91,-2.06,4.36,2.19,6.39,-9.27,2.12,0.1359,-0.1933,0.0068
114050,-21.74,-9.00,28.97,-1.94,4.37,1.78,6.20,-9.87,1.79,0.1583,-0.1724,-0.0167
114060,-10.40,1.63,29.02,-1.82,4.36,1.59,6.23,-10.12,1.79,-0.0389,0.0366,0.0020
114070,-17.80,-20.37,29.07,-1.71,4.37,1.24,5.81,-10.60,1.11,0.2915,-0.0356,-0.1918
114080,-17.25,-2.46,29.11,-1.60,4.36,0.91,5.75,-11.05,0.99,0.0173,-0.0692,-0.0419
114090,-12.13,-22.06,29.15,-1.49,4.37,0.69,5.30,-11.33,0.27,0.2812,0.0587,-0.2135
114100,-9.65,0.13,29.19,-1.38,4.37,0.52,5.31,-11.53,0.24,-0.0405,0.0657,-0.0669
114110,-20.93,12.10,29.22,-1.26,4.37,0.13,5.56,-12.08,0.59,-0.2339,-0.1179,-0.0772
114120,-23.80,-9.20,29.24,-1.15,4.37,-0.33,5.37,-12.71,0.27,0.1258,-0.1583,-0.0827
114130,-28.67,-8.21,29.26,-1.04,4.36,-0.88,5.21,-13.47,-0.00,0.0994,-0.2091,-0.1354
114140,-14.26,-5.74,29.27,-0.93,4.35,-1.14,5.10,-13.79,-0.20,0.0658,-0.0143,0.0595
114150,-26.99,-0.41,29.28,-0.82,4.35,-1.64,5.10,-14.48,-0.23,-0.0321,-0.2213,-0.0274
114160,-15.22,-5.97,29.29,-0.72,4.35,-1.91,4.98,-14.80,-0.44,0.0579,0.0067,-0.0408
114170,-6.23,-2.27,29.29,-0.61,4.34,-2.00,4.93,-14.85,-0.53,-0.0111,0.1656,-0.1796
114180,-18.70,-3.68,29.28,-0.50,4.35,-2.34,4.87,-15.27,-0.64,0.0210,-0.0663,-0.0126
114190,-16.64,-11.08,29.26,-0.39,4.34,-2.64,4.66,-15.63,-0.99,0.1847,-0.0889,0.1936
114200,1.60,-6.89,29.24,-0.30,4.34,-2.58,4.52,-15.43,-1.22,0.0836,0.2770,0.1860
114210,-2.20,-11.15,29.21,-0.19,4.35,-2.60,4.31,-15.35,-1.56,0.1418,0.1939,0.0644
114220,-21.91,-4.61,29.17,-0.08,4.35,-3.02,4.24,-15.88,-1.69,0.0165,-0.1394,-0.0341
114230,-12.83,-3.50,29.14,0.03,4.34,-3.25,4.19,-16.12,-1.78,0.0017,-0.0031,0.0893
114240,-13.60,3.27,29.10,0.13,4.34,-3.50,4.27,-16.37,-1.67,-0.1123,0.0247,-0.0900
114250,-13.87,-3.92,29.05,0.22,4.34,-3.75,4.20,-16.63,-1.79,0.0066,0.0063,-0.0330
114260,0.57,23.02,29.01,0.32,4.34,-3.71,4.67,-16.44,-1.08,-0.4126,0.2364,-0.0945
